,origin_x,origin_y,destination_x,destination_y,treq,success,n_itineraries,duration,walkDistance,transfers,transitTime,waitingTime,modes
34,19.88948,50.01844,19.91598359430625,50.031339474266346,2024-03-28 07:49:37,True,3.0,496.0,310.8593759349974,0.0,240.0,2.0,"[['TRAM', 240, 2187], ['WALK', 254, 310]]"
35,19.88948,50.01844,19.91598359430625,50.031339474266346,2024-03-28 08:03:04,True,3.0,496.0,310.8593759349974,0.0,240.0,2.0,"[['TRAM', 240, 2187], ['WALK', 254, 310]]"
36,19.88948,50.01844,19.90664300481499,50.03013095170665,2024-03-28 07:56:42,True,3.0,597.0,478.4387443512949,0.0,180.0,2.0,"[['TRAM', 180, 1596], ['WALK', 415, 478]]"
37,19.88948,50.01844,19.900957039209576,50.0195528675999,2024-03-28 08:01:22,True,3.0,400.0,379.8008120212078,0.0,60.0,2.0,"[['TRAM', 60, 671], ['WALK', 338, 379]]"
38,19.88948,50.01844,19.885304696761647,50.0797397302983,2024-03-28 08:14:06,True,3.0,2647.0,736.4882330684048,1.0,1920.0,78.0,"[['TRAM', 900, 5468], ['WALK', 164, 215], ['BUS', 1020, 4932], ['WALK', 485, 520]]"
39,19.88948,50.01844,19.952184584477106,50.02572924887218,2024-03-28 07:58:25,True,3.0,1770.0,408.61539097401055,1.0,1140.0,302.0,"[['TRAM', 960, 4663], ['WALK', 60, 75], ['BUS', 180, 1228], ['WALK', 268, 332]]"
40,19.88948,50.01844,19.952184584477106,50.02572924887218,2024-03-28 07:46:01,True,3.0,1770.0,408.61539097401055,1.0,1140.0,302.0,"[['TRAM', 960, 4663], ['WALK', 60, 75], ['BUS', 180, 1228], ['WALK', 268, 332]]"
41,19.88948,50.01844,20.02102906035636,50.03181192726835,2024-03-28 07:54:58,True,3.0,3227.0,971.9251954813586,1.0,2040.0,422.0,"[['WALK', 50, 43], ['BUS', 1140, 6366], ['BUS', 900, 4355], ['WALK', 715, 928]]"
42,19.88948,50.01844,19.93849826408901,50.06247416717434,2024-03-28 07:53:56,True,3.0,1848.0,499.54880449282757,0.0,1380.0,2.0,"[['TRAM', 1380, 7293], ['WALK', 466, 498]]"
43,19.88948,50.01844,19.90664300481499,50.03013095170665,2024-03-28 08:13:23,True,3.0,597.0,478.4387443512949,0.0,180.0,2.0,"[['TRAM', 180, 1596], ['WALK', 415, 478]]"
44,19.88948,50.01844,20.01850866354412,50.0987676304462,2024-03-28 07:54:01,True,3.0,3085.0,291.1483232992577,1.0,2400.0,422.0,"[['WALK', 50, 43], ['BUS', 2160, 13550], ['BUS', 240, 1130], ['WALK', 213, 247]]"
45,19.88948,50.01844,19.96285314488492,50.06240333080091,2024-03-28 08:08:51,True,3.0,2152.0,541.516278187058,0.0,1680.0,2.0,"[['TRAM', 1680, 8862], ['WALK', 470, 541]]"
46,19.88948,50.01844,19.95169697059737,49.98434358424456,2024-03-28 07:55:13,True,3.0,2111.0,721.0257894667213,1.0,1500.0,29.0,"[['WALK', 50, 43], ['BUS', 840, 4602], ['WALK', 93, 120], ['BUS', 660, 3547], ['WALK', 439, 557]]"
47,19.88948,50.01844,19.90989549802081,50.026607780825934,2024-03-28 08:11:26,True,3.0,692.0,579.2948721643539,0.0,180.0,2.0,"[['TRAM', 180, 1596], ['WALK', 510, 578]]"
48,19.88948,50.01844,19.86111742050041,50.00647464250644,2024-03-28 07:47:21,True,3.0,768.0,396.59190976430705,0.0,420.0,2.0,"[['WALK', 199, 201], ['BUS', 420, 2678], ['WALK', 147, 194]]"
49,19.88948,50.01844,19.96285314488492,50.06240333080091,2024-03-28 08:02:41,True,3.0,2152.0,541.516278187058,0.0,1680.0,2.0,"[['TRAM', 1680, 8862], ['WALK', 470, 541]]"
50,19.88948,50.01844,19.971092603205765,50.06354811678362,2024-03-28 07:59:12,True,3.0,2179.0,533.3100827008595,0.0,1740.0,2.0,"[['TRAM', 1740, 9627], ['WALK', 437, 533]]"
51,19.88948,50.01844,19.90664300481499,50.03013095170665,2024-03-28 08:06:12,True,3.0,597.0,478.4387443512949,0.0,180.0,2.0,"[['TRAM', 180, 1596], ['WALK', 415, 478]]"
52,19.88948,50.01844,19.96797653053629,50.06896792693728,2024-03-28 08:13:57,True,3.0,2131.0,439.77694735619343,0.0,1740.0,2.0,"[['TRAM', 1740, 9627], ['WALK', 389, 439]]"
53,19.88948,50.01844,19.96285314488492,50.06240333080091,2024-03-28 07:49:01,True,3.0,2152.0,541.516278187058,0.0,1680.0,2.0,"[['TRAM', 1680, 8862], ['WALK', 470, 541]]"
54,19.88948,50.01844,19.90664300481499,50.03013095170665,2024-03-28 07:58:51,True,3.0,597.0,478.4387443512949,0.0,180.0,2.0,"[['TRAM', 180, 1596], ['WALK', 415, 478]]"
55,19.88948,50.01844,19.8904281607904,50.01147754141,2024-03-28 08:07:55,True,3.0,725.0,694.6383984830309,0.0,120.0,2.0,"[['WALK', 50, 43], ['BUS', 120, 842], ['WALK', 553, 650]]"
56,19.88948,50.01844,19.93849826408901,50.06247416717434,2024-03-28 07:54:53,True,3.0,1848.0,499.54880449282757,0.0,1380.0,2.0,"[['TRAM', 1380, 7293], ['WALK', 466, 498]]"
57,19.88948,50.01844,19.90664300481499,50.03013095170665,2024-03-28 08:09:56,True,3.0,597.0,478.4387443512949,0.0,180.0,2.0,"[['TRAM', 180, 1596], ['WALK', 415, 478]]"
58,19.88948,50.01844,19.896832819715183,50.02338990498389,2024-03-28 07:55:49,True,3.0,478.0,439.95178946833465,0.0,120.0,2.0,"[['TRAM', 120, 1182], ['WALK', 356, 439]]"
59,19.88948,50.01844,19.90664300481499,50.03013095170665,2024-03-28 08:10:10,True,3.0,597.0,478.4387443512949,0.0,180.0,2.0,"[['TRAM', 180, 1596], ['WALK', 415, 478]]"
60,19.88948,50.01844,19.919769509020625,50.0693415585258,2024-03-28 08:13:50,True,3.0,2138.0,728.9946090179226,1.0,1500.0,60.0,"[['TRAM', 360, 2784], ['WALK', 62, 79], ['BUS', 1140, 4846], ['WALK', 516, 649]]"
61,19.88948,50.01844,19.896832819715183,50.02338990498389,2024-03-28 07:48:47,True,3.0,478.0,439.95178946833465,0.0,120.0,2.0,"[['TRAM', 120, 1182], ['WALK', 356, 439]]"
62,19.88948,50.01844,20.07717820802002,50.07277521359188,2024-03-28 08:02:50,,,,,,,,
63,19.88948,50.01844,19.896832819715183,50.02338990498389,2024-03-28 07:54:18,True,3.0,478.0,439.95178946833465,0.0,120.0,2.0,"[['TRAM', 120, 1182], ['WALK', 356, 439]]"
64,19.88948,50.01844,19.90664300481499,50.03013095170665,2024-03-28 07:46:55,True,3.0,597.0,478.4387443512949,0.0,180.0,2.0,"[['TRAM', 180, 1596], ['WALK', 415, 478]]"
65,19.88948,50.01844,19.90664300481499,50.03013095170665,2024-03-28 08:09:29,True,3.0,597.0,478.4387443512949,0.0,180.0,2.0,"[['TRAM', 180, 1596], ['WALK', 415, 478]]"
66,19.88948,50.01844,19.947149505549167,50.06925456517236,2024-03-28 08:13:52,True,3.0,2038.0,723.0248270602209,0.0,1440.0,2.0,"[['TRAM', 1440, 7785], ['WALK', 596, 722]]"
67,19.88948,50.01844,19.946976008268063,50.05173995678817,2024-03-28 07:50:35,True,3.0,1582.0,534.8379022375404,0.0,1080.0,2.0,"[['TRAM', 1080, 6263], ['WALK', 500, 534]]"
68,19.88948,50.01844,19.98485702298316,50.08796386842873,2024-03-28 07:46:29,True,3.0,2905.0,285.53408269601925,1.0,2460.0,172.0,"[['WALK', 50, 43], ['BUS', 2160, 13550], ['WALK', 10, 10], ['BUS', 300, 1743], ['WALK', 213, 231]]"
69,19.88948,50.01844,19.92604983564809,50.06390840504383,2024-03-28 07:48:08,True,3.0,1594.0,403.04410526179925,1.0,1260.0,18.0,"[['TRAM', 900, 5468], ['WALK', 164, 215], ['BUS', 360, 1728], ['WALK', 152, 187]]"
70,19.88948,50.01844,19.8944574398021,50.00234556464199,2024-03-28 08:05:00,True,3.0,946.0,636.265285705758,0.0,420.0,2.0,"[['WALK', 50, 43], ['BUS', 420, 2517], ['WALK', 474, 592]]"
71,19.88948,50.01844,19.886275110704297,50.022902472667816,2024-03-28 07:51:51,True,2.0,794.0,952.5506616391419,0.0,0.0,0.0,"[['WALK', 794, 952]]"
72,19.88948,50.01844,20.009776428076712,50.08812336099171,2024-03-28 08:07:19,True,3.0,2715.0,790.7190977318057,0.0,2040.0,2.0,"[['WALK', 50, 43], ['BUS', 2040, 12920], ['WALK', 623, 747]]"
73,19.88948,50.01844,19.983278135376565,50.06646184075096,2024-03-28 08:08:44,True,3.0,2659.0,781.1604887074299,0.0,1980.0,2.0,"[['TRAM', 1980, 10785], ['WALK', 677, 780]]"
74,19.88948,50.01844,19.959725282322243,50.07255695080632,2024-03-28 07:48:10,True,3.0,2129.0,329.5356165382358,1.0,1800.0,62.0,"[['TRAM', 1560, 8231], ['TRAM', 240, 1122], ['WALK', 267, 329]]"
75,19.88948,50.01844,19.805617242245603,50.00808953483236,2024-03-28 08:08:36,True,3.0,1484.0,655.3956616472086,0.0,960.0,2.0,"[['WALK', 50, 43], ['BUS', 960, 7343], ['WALK', 472, 611]]"
76,19.88948,50.01844,19.90664300481499,50.03013095170665,2024-03-28 07:58:41,True,3.0,597.0,478.4387443512949,0.0,180.0,2.0,"[['TRAM', 180, 1596], ['WALK', 415, 478]]"
77,19.88948,50.01844,19.9824546451532,50.01829105643053,2024-03-28 07:57:17,True,3.0,1843.0,553.7065639024961,1.0,1380.0,2.0,"[['TRAM', 960, 4663], ['WALK', 60, 75], ['BUS', 420, 3878], ['WALK', 401, 477]]"
78,19.88948,50.01844,19.90664300481499,50.03013095170665,2024-03-28 08:01:56,True,3.0,597.0,478.4387443512949,0.0,180.0,2.0,"[['TRAM', 180, 1596], ['WALK', 415, 478]]"
